,0
0,1.0859
1,1.0435
2,1.1029
3,1.1198
4,1.1792
5,1.2047
6,1.0011
7,1.035
8,1.0265
9,0.92474
10,0.95868
11,0.81447
12,0.6532899999999999
13,0.51757
14,0.48364
15,0.4497
16,0.40729
17,0.37336
18,0.39881
19,0.39032
20,0.38184
21,0.34791
22,0.39881
23,0.28853
24,0.28005
25,0.28005
26,0.27156
27,0.19522
28,0.19522
29,0.24612
30,0.23763
31,0.10191
32,0.034045
33,0.067976
34,0.10191
35,0.11039000000000003
36,0.08494199999999999
37,0.11039000000000003
38,-0.016853
39,0.16977
40,0.08494199999999999
41,0.093424
42,0.059493
43,0.11887
44,0.13584000000000002
45,0.21218
46,0.23763
47,0.28005
48,0.27156
49,0.31398000000000004
50,0.42426
51,0.2037
52,0.05101
53,0.34791
54,0.22067
55,0.27156
56,0.39032
57,0.35639
58,0.39032
59,0.22067
60,0.1528
61,0.3055
62,0.28005
63,0.1528
64,0.17825
65,0.26308000000000004
66,0.37336
67,0.47515
68,0.58543
69,0.7975
70,0.78054
71,0.7890199999999999
72,1.3659
73,1.2725
74,1.2471
75,1.3319
76,1.3489
77,1.3659
78,1.3828
79,1.4761
80,1.4252
81,1.3743
82,1.544
83,1.3828
84,1.5355
85,1.561
86,1.5864
87,1.6034
88,1.5864
89,1.5949
90,1.5864
91,1.5355
92,1.5355
93,1.5694
94,1.5355
95,1.5525
96,1.4676
97,1.3659
98,1.2895
99,1.1283
100,1.1962
101,1.1114
102,1.0181
103,0.87385
104,0.76357
105,0.5515
106,0.38184
107,0.24612
108,0.076459
109,-0.19499
110,-0.18651
111,-0.10168
112,-0.22044
113,-0.46644
114,-0.5512699999999999
115,-0.6191399999999999
116,-0.69548
117,-0.76334
118,-0.74638
119,-0.6361
120,-0.57672
121,-0.46644
122,-0.37313
123,0.067976
124,0.5006
125,0.50908
126,0.39032
127,0.2546
128,0.1528
129,-0.1441
130,0.11039000000000003
131,0.13584000000000002
132,0.05101
133,0.27156
134,0.14432
135,0.017079
136,0.18674
137,0.23763
138,0.41577
139,0.5684600000000001
140,0.71267
141,0.86536
142,0.86536
143,1.2386
144,1.1707
145,1.0859
146,1.2895
147,1.2556
148,1.2895
149,1.2047
150,1.2895
151,1.1114
152,1.3234
153,1.1707
154,1.1877
155,1.1623
156,1.1962
157,1.069
158,1.0011
159,1.0435
160,1.0774
161,1.0605
162,1.1029
163,1.1114
164,1.0181
165,1.0265
166,1.0435
167,1.0605
168,1.0944
169,1.1283
170,1.1623
171,1.0181
172,1.052
173,0.94171
174,0.90778
175,0.95019
176,0.95868
177,0.92474
178,0.8993
179,0.87385
180,0.77205
181,0.89081
182,0.80598
183,0.7550899999999999
184,0.80598
185,0.81447
186,0.72964
187,0.71267
188,0.69571
189,0.67874
190,0.6363300000000001
191,0.5345300000000001
192,-0.16105999999999998
193,-0.26286
194,-0.27982
195,-0.32224
196,-0.56824
197,-0.5512699999999999
198,-0.62762
199,-0.61065
200,-0.5936899999999999
201,-0.57672
202,-0.6191399999999999
203,-0.6530699999999999
204,-0.5936899999999999
205,-0.5852
206,-0.5936899999999999
207,-0.7803100000000001
208,-0.74638
209,-0.69548
210,-0.7209300000000001
211,-0.67003
212,-0.7803100000000001
213,-0.55976
214,-0.56824
215,-0.5852
216,-0.60217
217,-0.54279
218,-0.5852
219,-0.5343100000000001
220,-0.52582
221,-0.5512699999999999
222,-0.6361
223,-0.66155
224,-0.687
225,-0.71245
226,-0.72941
227,-0.80576
228,-0.78879
229,-0.8396899999999999
230,-0.79728
231,-0.72941
232,-0.7379
233,-0.7379
234,-0.74638
235,-0.79728
236,-0.8227200000000001
237,-0.7379
238,-0.80576
239,-0.7209300000000001
240,-0.64458
241,-0.67852
242,-0.687
243,-0.5936899999999999
244,-0.57672
245,-0.6191399999999999
246,-0.6361
247,-0.5936899999999999
248,-0.47493
249,-0.5088600000000001
250,-0.49189
251,-0.46644
252,-0.44948
253,-0.3985800000000001
254,-0.5173399999999999
255,-0.49189
256,-0.46644
257,-0.36465
258,-0.41555
259,-0.47493
260,-0.42403
261,-0.38162
262,-0.33072
263,-0.45796
264,-0.36465
265,-0.25437
266,-0.20348
267,-0.10168
268,-0.1441
269,-0.11016
270,-0.084715
271,-0.059266999999999986
272,0.008596
273,0.16129000000000002
274,0.47515
275,0.73812
276,0.98412
277,0.7975
278,0.99261
279,0.92474
280,1.0435
281,1.1114
282,1.1283
283,1.3404
284,1.3065
285,1.5864
286,1.6288
287,1.7052
288,1.7221
289,1.7306
290,1.7476
291,1.6543
292,1.7391
293,1.8579
294,1.79
295,1.8154
296,1.8494
297,1.7306
298,1.7306
299,1.7221
300,1.7221
301,1.7136
302,1.7052
303,1.5949
304,1.6712
305,1.6034
306,1.5779
307,1.5525
308,1.5355
309,1.4083
310,1.4167
311,1.3998
312,1.3234
313,1.2641
314,1.2386
315,1.1877
316,1.1538
317,1.1453
318,1.1707
319,1.1114
320,1.1707
321,1.1114
322,1.052
323,1.0435
324,1.0435
325,1.035
326,0.95868
327,1.0435
328,1.0435
329,0.95868
330,1.0011
331,1.1198
332,1.0265
333,1.0435
334,0.97564
335,0.94171
336,0.93323
337,0.91626
338,0.95019
339,0.99261
340,0.95868
341,0.93323
342,1.0096
343,0.95868
344,1.0096
345,1.1114
346,1.0011
347,0.99261
348,0.99261
349,1.0265
350,1.0944
351,1.1114
352,1.1962
353,1.1962
354,1.3404
355,1.3659
356,1.3998
357,1.3913
358,1.3913
359,1.3828
360,1.4083
361,1.5864
362,1.5525
363,1.4592
364,1.3404
365,1.1114
366,1.1368
367,1.0944
368,1.0011
369,0.90778
370,0.81447
371,0.61088
372,0.72116
373,0.6363300000000001
374,0.59391
375,0.59391
376,0.59391
377,0.58543
378,0.58543
379,0.5684600000000001
380,0.61088
381,0.52605
382,0.39881
383,-0.093198
384,-0.25437
385,-0.3901
386,-0.33072
387,-0.26286
388,-0.23741
389,-0.24589
390,-0.33072
391,-0.29679
392,-0.31375
393,-0.31375
394,-0.2883
395,-0.32224
396,-0.33072
397,-0.23741
398,-0.21196
399,-0.21196
400,-0.30527
401,-0.27982
402,-0.3392
403,-0.3985800000000001
404,-0.46644
405,-0.54279
406,-0.5852
407,-0.6530699999999999
408,-0.7548600000000001
409,-0.8396899999999999
410,-0.91604
411,-0.99238
412,-1.0772
413,-1.0602
414,-1.0772
415,-1.2469
416,-1.2469
417,-1.2978
418,-1.2384
419,-1.162
420,-1.1281
421,-1.1281
422,-1.1705
423,-1.1536
424,-1.1705
425,-1.1281
426,-1.1111
427,-1.1281
428,-1.1536
429,-1.1705
430,-1.1111
431,-1.0772
432,-1.0687
433,-1.0093
434,-1.1196
435,-1.1366
436,-1.1196
437,-1.1536
438,-1.0772
439,-1.162
440,-1.1705
441,-1.1027
442,-1.1451
443,-1.1111
444,-1.1027
445,-1.1027
446,-1.1111
447,-1.1111
448,-1.1111
449,-1.0518
450,-0.97542
451,-1.0687
452,-1.1111
453,-1.179
454,-1.1875
455,-1.1281
456,-1.2299
457,-1.2299
458,-1.1451
459,-1.179
460,-1.1875
461,-1.2808
462,-1.2553
463,-1.2299
464,-1.2045
465,-1.179
466,-1.2299
467,-1.196
468,-1.2553
469,-1.2045
470,-1.2893
471,-1.2638
472,-1.3062
473,-1.3317
474,-1.3147
475,-1.2808
476,-1.3062
477,-1.3062
478,-1.2893
479,-1.2808
480,-1.2638
481,-1.2553
482,-1.2384
483,-1.162
484,-1.2129
485,-1.162
486,-1.1111
487,-1.0687
488,-1.1111
489,-1.0857
490,-1.0518
491,-1.1281
492,-0.8821
493,-1.0687
494,-0.92452
495,-0.9839
496,-0.91604
497,-0.8396899999999999
498,-0.81424
499,-0.8736200000000001
500,-1.0093
501,-1.0518
502,-1.0178
503,-0.8736200000000001
504,-0.89907
505,-0.8821
506,-0.95845
507,-0.90755
508,-0.92452
509,-1.0009
510,-1.0178
511,-1.1281
512,-1.1196
513,-1.1196
514,-1.162
515,-1.196
516,-1.2384
517,-1.2129
518,-1.2553
519,-1.2384
520,-1.2723
521,-1.2214
522,-1.2299
523,-1.2129
524,-1.1705
525,-1.1875
526,-1.2045
527,-1.2214
528,-1.2214
529,-1.179
530,-1.2214
531,-1.1875
532,-1.1366
533,-1.0602
534,-1.1027
535,-1.162
536,-1.179
537,-1.196
538,-1.2129
539,-1.1536
540,-1.1027
541,-1.1196
542,-1.196
543,-1.162
544,-1.0857
545,-1.179
546,-1.1111
547,-1.0687
548,-1.0772
549,-0.99238
550,-1.0093
551,-1.0093
552,-1.0178
553,-1.0433
554,-1.0348
555,-1.0772
556,-1.0942
557,-1.1281
558,-1.196
559,-1.0178
560,-1.2384
561,-1.1111
562,-1.1366
563,-1.0857
564,-1.1366
565,-1.1111
566,-1.1451
567,-1.1027
568,-1.1281
569,-1.1111
570,-1.1875
571,-1.1705
572,-1.1705
573,-1.179
574,-1.1875
575,-1.1705
576,-1.1451
577,-1.1196
578,-1.1705
579,-1.1536
580,-1.1366
581,-1.1705
582,-1.196
583,-1.2129
584,-1.2808
585,-1.1196
586,-1.3062
587,-1.2978
588,-1.2978
589,-1.2893
590,-1.2978
591,-1.3741
592,-1.3317
593,-1.408
594,-1.2978
595,-1.1875
596,-1.1875
597,-1.2129
598,-1.196
599,-1.2129
600,-1.162
601,-1.1536
602,-1.1111
603,-1.1875
604,-1.1705
605,-1.0772
606,-1.0602
607,-1.0178
608,-1.0093
609,-1.0178
610,-1.0263
611,-1.0348
612,-1.0772
613,-1.0348
614,-1.0093
615,-1.0009
616,-1.0602
617,-1.0602
618,-1.0518
619,-1.0433
620,-1.0348
621,-1.1281
622,-1.1281
623,-1.0857
624,-1.1451
625,-1.1705
626,-1.2045
627,-1.162
628,-1.1875
629,-1.2214
630,-1.2129
631,-1.2214
632,-1.162
633,-1.2553
634,-1.2723
635,-1.2808
636,-1.2469
637,-1.2129
638,-1.1875
639,-1.1705
640,-1.1536
641,-1.2553
642,-1.162
643,-1.196
644,-1.2638
645,-1.2045
646,-1.179
647,-1.1536
648,-1.1366
649,-1.179
650,-1.1281
651,-1.1366
652,-1.1281
653,-1.1705
654,-1.1027
655,-1.0602
656,-1.0263
657,-1.1281
658,-1.0772
659,-1.0009
660,-0.94997
661,-0.7803100000000001
662,-0.72941
663,-0.71245
664,-0.70396
665,-0.67003
666,-0.70396
667,-0.91604
668,-0.9839
669,-1.0772
670,-1.2045
671,-1.1875
672,-1.1705
673,-1.1536
674,-1.0178
675,-0.94997
676,-0.94148
677,-0.74638
678,-0.71245
679,-0.70396
680,-0.64458
681,-0.70396
682,-0.70396
683,-0.70396
684,-0.70396
685,-0.67852
686,-0.41555
687,-0.38162
688,-0.25437
689,-0.084715
690,-0.07623300000000001
691,0.10191
692,0.14432
693,0.24612
694,0.28005
695,0.35639
696,0.41577
697,0.47515
698,0.6702600000000001
699,0.8399200000000001
700,0.91626
701,0.96716
702,1.0096
703,1.052
704,1.2216
705,1.1877
706,1.3489
707,1.3998
708,1.4592
709,1.5101
710,1.561
711,1.6119
712,1.6712
713,1.7561
714,1.8324
715,1.9088
716,1.9766
717,2.053
718,2.053
719,1.9342
720,1.9427
721,1.8663
722,1.8918
723,1.8748
724,1.8324
725,1.7985
726,1.773
727,1.807
728,1.7052
729,1.5016
730,1.5016
731,1.3404
732,1.4337
733,1.3659
734,1.3489
735,1.3743
736,1.3319
737,1.2725
738,1.315
739,1.3234
740,1.298
741,1.315
742,1.2895
743,1.281
744,1.281
745,1.281
746,1.281
747,1.2641
748,1.3659
749,1.3659
750,1.3489
751,1.3828
752,1.3659
753,1.3404
754,1.3234
755,1.315
756,1.3743
757,1.3234
758,1.4337
759,1.4507
760,1.4931
761,1.5016
762,1.5864
763,1.5949
764,1.5694
765,1.544
766,1.5185
767,1.4846
768,1.4592
769,1.4337
770,1.4083
771,1.3574
772,1.2556
773,1.1538
774,1.035
775,0.91626
776,0.7890199999999999
777,0.5684600000000001
778,0.51757
779,0.46667
780,0.43274
781,0.39881
782,0.36488
783,0.19522
784,0.28853
785,0.35639
786,0.33094
787,0.44122
788,0.39032
789,0.16129000000000002
790,-0.07623300000000001
791,-0.30527
792,-0.441
793,-0.441
794,-0.45796
795,-0.5343100000000001
796,-0.6361
797,-0.8736200000000001
798,-0.7548600000000001
799,-0.96693
800,-0.96693
801,-1.0093
802,-1.0602
803,-1.1027
804,-1.1705
805,-1.2129
806,-1.1451
807,-1.0772
808,-1.0263
809,-1.0433
810,-1.0602
811,-1.0857
812,-1.0433
813,-1.0518
814,-1.196
815,-1.0093
816,-0.90755
817,-0.79728
818,-0.80576
819,-0.79728
820,-0.72941
821,-0.70396
822,-0.5852
823,-0.49189
824,-0.55976
825,-0.30527
826,-0.30527
827,-0.1441
828,-0.12713
829,-0.10168
830,-0.084715
831,-0.10168
832,-0.1441
833,-0.13560999999999998
834,-0.025335
835,-0.10168
836,0.13584000000000002
837,0.14432
838,0.16129000000000002
839,0.16977
840,0.33943
841,0.46667
842,0.51757
843,0.76357
844,0.95019
845,0.80598
846,0.6702600000000001
847,0.6872199999999999
848,0.70419
849,0.72116
850,0.59391
851,0.5345300000000001
852,0.54302
853,0.48364
854,0.54302
855,0.45819
856,0.35639
857,0.27156
858,0.22915
859,0.14432
860,0.13584000000000002
861,0.042527
862,0.017079
863,0.12736
864,0.11039000000000003
865,0.093424
866,0.11887
867,0.13584000000000002
868,0.1528
869,0.034045
870,0.008596
871,-0.050784
872,-0.11016
873,-0.07623300000000001
874,-0.13560999999999998
875,-0.050784
876,-0.016853
877,0.067976
878,0.067976
879,-0.025335
880,-0.11865
881,-0.13560999999999998
882,-0.025335
883,0.008596
884,0.034045
885,0.059493
886,0.21218
887,0.32246
888,0.35639
889,0.34791
890,0.38184
891,0.54302
892,0.50908
893,0.47515
894,0.44122
895,0.55998
896,0.69571
897,0.55998
898,0.41577
899,0.33094
