,0
0,-2.2141
1,-2.1935
2,-2.1763
3,-2.1557
4,-2.1282
5,-2.1316
6,-2.1316
7,-2.1351
8,-2.1385
9,-2.1419
10,-2.0011
11,-1.8603
12,-1.7196
13,-1.5788
14,-1.4380000000000002
15,-1.2972
16,-1.1564
17,-1.0156
18,-0.8747799999999999
19,-0.73398
20,-0.59319
21,-0.45239
22,-0.31159000000000003
23,-0.1708
24,-0.030002
25,0.11079
26,0.25159000000000004
27,0.39239
28,0.53318
29,0.67398
30,0.81477
31,0.8250799999999999
32,0.84911
33,0.86972
34,0.8903200000000001
35,0.91779
36,0.94527
37,0.96931
38,0.99678
39,1.0243
40,1.0483
41,1.0758
42,1.141
43,1.1273
44,1.1307
45,1.1376
46,1.1513
47,1.165
48,1.1788
49,1.1925
50,1.2269
51,1.1891
52,1.1513
53,1.1101
54,1.0723
55,1.0346
56,0.99334
57,0.95557
58,0.91779
59,0.97274
60,0.9384
61,0.9006200000000001
62,0.86285
63,0.8250799999999999
64,0.77356
65,0.71862
66,0.66368
67,0.61216
68,0.5572199999999999
69,0.54005
70,0.52288
71,0.44733
72,0.36835
73,0.2928
74,0.21382
75,0.13827
76,0.073019
77,-0.033436
78,-0.033436
79,-0.088381
80,-0.13989
81,-0.19484
82,-0.25322
83,-0.29442
84,-0.3631
85,-0.5039
86,-0.41805
87,-0.5073300000000001
88,-0.59319
89,-0.72368
90,-0.79579
91,-0.8164
92,-0.91255
93,-0.93659
94,-0.95719
95,-0.94346
96,-1.0533
97,-1.0808
98,-1.0843
99,-1.1152
100,-1.1358
101,-1.1564
102,-1.1426
103,-1.1495
104,-1.1941
105,-1.2009999999999998
106,-1.2044
107,-1.2147
108,-1.2491
109,-1.2457
110,-1.2491
111,-1.256
112,-1.2869
113,-1.28
114,-1.256
115,-1.2319
116,-1.2044
117,-1.2354
118,-1.177
119,-1.1461
120,-1.1186
121,-1.0911
122,-1.074
123,-1.0327
124,-1.0087
125,-0.98467
126,-0.96063
127,-0.94002
128,-0.91599
129,-0.89538
130,-0.8679100000000001
131,-0.8438700000000001
132,-0.80266
133,-0.76145
134,-0.73055
135,-0.54168
136,-0.61036
137,-0.5142
138,-0.54168
139,-0.43179
140,-0.4111800000000001
141,-0.39401
142,-0.35624
143,-0.3219
144,-0.30129
145,-0.25322
146,-0.27382
147,-0.26008000000000003
148,-0.20857
149,-0.17423
150,-0.18797
151,-0.2017
152,-0.22918
153,-0.26008000000000003
154,-0.26352
155,-0.28756
156,-0.38027
157,-0.34937
158,-0.44552
159,-0.50047
160,-0.56228
161,-0.65156
162,-0.6756
163,-0.66187
164,-0.68934
165,-0.76832
166,-0.75115
167,-0.7820600000000001
168,-0.73055
169,-0.7923600000000001
170,-0.81983
171,-0.8301299999999999
172,-0.81983
173,-0.8679100000000001
174,-0.87134
175,-0.84731
176,-0.95719
177,-1.0156
178,-1.0362
179,-1.0224
180,-1.0911
181,-1.1117
182,-1.0877
183,-1.1323
184,-1.1289
185,-1.0843
186,-1.1358
187,-1.1735
188,-1.0946
189,-1.1083
190,-1.098
191,-1.1495
192,-1.098
193,-1.074
194,-1.0293
195,-1.0465
196,-1.0362
197,-1.0156
198,-0.9984
199,-1.0396
200,-1.0362
201,-1.0396
202,-1.0053
203,-1.0327
204,-1.0259
205,-1.0156
206,-1.0499
207,-1.0843
208,-1.1117
209,-1.122
210,-1.1323
211,-1.1186
212,-1.1289
213,-1.1701
214,-1.1701
215,-1.2147
216,-1.1838
217,-1.1976
218,-1.2113
219,-1.2251
220,-1.2422
221,-1.256
222,-1.2697
223,-1.2834
224,-1.2972
225,-1.3109
226,-1.3246
227,-1.28
228,-1.2354
229,-1.2491
230,-1.2319
231,-1.2044
232,-1.177
233,-1.1701
234,-1.1632
235,-1.1701
236,-1.1426
237,-1.1255
238,-1.1392
239,-1.1461
240,-1.1564
241,-1.1152
242,-1.1632
243,-1.1426
244,-1.122
245,-1.0843
246,-1.0808
247,-1.0637
248,-1.0156
249,-0.98467
250,-0.95376
251,-0.92285
252,-0.88165
253,-0.8438700000000001
254,-0.80266
255,-0.76145
256,-0.72368
257,-0.68247
258,-0.6447
259,-0.61036
260,-0.57602
261,-0.5382399999999999
262,-0.5039
263,-0.46956
264,-0.43179
265,-0.39745
266,-0.35967
267,-0.32533
268,-0.29099
269,-0.25322
