,1
0,0.011009275
1,0.036106043
2,-0.08421497
3,0.0031768868
4,0.07332856
5,0.2000339
6,0.2699248
7,0.35713404
8,0.43143937
9,0.4935884
10,0.5544326
11,0.61262715
12,0.58719575
13,0.52685714
14,0.43909281
15,0.34899735
16,0.2889691
17,0.32699656
18,0.3881796
19,0.4091659
20,0.4070354
21,0.42721856
22,0.43083325
23,0.36936527
24,0.32948253
25,0.2925307
26,0.26116997
27,0.26332524
28,0.2243141
29,0.07830734
30,-0.046856854
31,-0.069294214
32,-0.114280365
33,-0.102180175
34,-0.1437863
35,-0.20480104
36,-0.2495317
37,-0.17624913
38,-0.17799386
39,-0.15972717
40,-0.13141713
41,-0.13505138
42,-0.1596424
43,-0.19330944
44,-0.17467624
45,-0.097503886
46,-0.053681772
47,-0.06783149
48,-0.12207405
49,-0.17048717
50,-0.22867276
51,-0.28086162
52,-0.29414985
53,-0.25567007
54,-0.20023194
55,-0.17721337
56,-0.19545364
57,-0.22084613
58,-0.24558008
59,-0.28638336
60,-0.34532326
61,-0.31536636
62,-0.21709593
63,-0.12755953
64,-0.074881
65,-0.058848143
66,-0.06606526
67,-0.08143247
68,-0.07319728
69,-0.055389702
70,0.0067752525
71,0.10068946
72,0.19092208
73,0.26690173
74,0.28860107
75,0.32088208
76,0.3491974
77,0.35996023
78,0.36520344
79,0.3867454
80,0.45260185
81,0.48762688
82,0.58756214
83,0.5668971
84,0.5073189
85,0.39360398
86,0.28110856
87,0.089473896
88,-0.15594852
89,-0.3803754
90,-0.5458572
91,-0.585391
92,-0.5666729
93,-0.46188614
94,-0.46717182
95,-0.44156486
96,-0.4198894
97,-0.30672362
98,-0.16890661
99,0.0073197586
100,0.09222714
101,0.12585624
102,0.11545196
103,0.1308449
104,0.18043317
105,0.18790105
106,0.17806856
107,0.20766771
108,0.27805796
109,0.41475108
110,0.4437418
111,0.4041352
112,0.3327477
113,0.29333395
114,0.2709297
115,0.25280446
116,0.24584018
117,0.29493138
118,0.3343421
119,0.42248225
120,0.43869084
121,0.40484175
122,0.3110829
123,0.22201554
124,0.113412045
125,0.0067873206
126,-0.07777416
127,-0.15962833
128,-0.21201889
129,-0.25880682
130,-0.2682689
131,-0.28239003
132,-0.27889004
133,-0.26841027
134,-0.3098392
135,-0.27521273
136,-0.33109498
137,-0.3177219
138,-0.30434802
139,-0.315508
140,-0.32128593
141,-0.26424986
142,-0.13581648
143,0.07272086
144,0.25248995
145,0.30164826
146,0.28497046
147,0.2134756
148,0.2443267
149,0.26796842
150,0.3293849
151,0.40164977
152,0.41833392
153,0.3888007
154,0.367084
155,0.38361508
156,0.37305158
157,0.3499863
158,0.30671322
159,0.34796456
160,0.3517211
161,0.36899558
162,0.37301555
163,0.37665206
164,0.4899117
165,0.5997839
166,0.661917
167,0.72030425
168,0.7198036
169,0.7735598
170,0.900109
171,0.91685224
172,0.89711916
173,0.89517957
174,0.90366393
175,0.85581654
176,0.78566647
177,0.7202663
178,0.6683618
179,0.60391605
180,0.54297674
181,0.5455014
182,0.70987654
183,0.8618328
184,0.9162631
185,0.8969649
186,0.8468258
187,0.791106
188,0.6907689
189,0.5844288
190,0.5378151
191,0.4859139
192,0.48306748
193,0.62500334
194,0.6899139
195,0.6237725
196,0.47036812
197,0.29037693
198,0.12794717
199,-0.062651224
200,-0.16825941
201,-0.24054271
202,-0.28236222
203,-0.3143876
204,-0.37993407
205,-0.52481484
206,-0.6798799
207,-0.73197013
208,-0.6968988
209,-0.64872116
210,-0.7212397
211,-0.807219
212,-0.8220197
213,-0.7130019
214,-0.59222966
215,-0.5544152
216,-0.60350895
217,-0.6702114
218,-0.6810851
219,-0.6242053
220,-0.6080041
221,-0.6367218
222,-0.6644472
223,-0.6531613
224,-0.62273306
225,-0.59462875
226,-0.57049525
227,-0.57340944
228,-0.5810773
229,-0.52843064
230,-0.44882497
231,-0.3817171
232,-0.34946042
233,-0.30314958
234,-0.3129394
235,-0.313836
236,-0.4348566
237,-0.47684842
238,-0.52449065
239,-0.45206234
240,-0.27382952
241,-0.06682071
242,0.0059406795
243,0.049264733
244,0.07105891
245,-0.042603116
246,-0.18456426
247,-0.26986694
248,-0.34804407
249,-0.37017635
250,-0.4030889
251,-0.2890838
252,-0.2883615
253,-0.18502103
254,-0.1617709
255,-0.042562783
256,0.13580672
257,0.29032108
258,0.40754536
259,0.5390914
260,0.6167906
261,0.5889364
262,0.57424724
263,0.5786433
264,0.62672824
265,0.60592216
266,0.5452614
267,0.54197705
268,0.57180697
269,0.5730636
270,0.5687259
271,0.6062388
272,0.62919515
273,0.56457084
274,0.47166532
275,0.31901225
276,0.14089862
277,-0.02585726
278,-0.15564895
279,-0.23576781
280,-0.27629602
281,-0.29295322
282,-0.30924156
283,-0.30802825
284,-0.23136236
285,0.008360346
286,0.37930232
287,0.74262214
288,0.71791416
289,0.44979936
290,0.19117402
291,-0.0038475243
292,-0.10264052
293,-0.16467676
294,-0.2186888
295,-0.26471558
296,-0.29039168
297,-0.35310605
298,-0.31165358
299,-0.16149737
300,0.053484447
301,0.19382297
302,0.19665991
303,0.17426436
304,0.20376042
305,0.3581118
306,0.52507424
307,0.5817391
308,0.6231034
309,0.6412071
310,0.6419317
311,0.62831295
312,0.6530934
313,0.7195145
314,0.7577276
315,0.80361634
316,0.8276113
317,0.8138513
318,0.7761724
319,0.7438482
320,0.6931227
321,0.4139429
322,0.08915448
323,-0.21369036
324,-0.30881995
325,-0.3996927
326,-0.5099248
327,-0.6011923
328,-0.5397042
329,-0.48579195
330,-0.4443196
331,-0.41321418
332,-0.31523266
333,-0.3071178
334,-0.23284656
335,-0.17325743
336,-0.0852992
337,-0.034964934
338,-0.0020815276
339,0.059303734
340,0.15713274
341,0.27237195
342,0.32029876
343,0.32926622
344,0.3201696
345,0.28612563
346,0.26549885
347,0.25459737
348,0.2765351
349,0.29997706
350,0.30721477
351,0.33040932
352,0.3295995
353,0.34516934
354,0.36242604
355,0.36600548
356,0.34702778
357,0.31794906
358,0.21613699
359,0.23104489
360,0.2446545
361,0.22615993
362,0.1605563
363,0.15384421
364,0.17038636
365,0.22218986
366,0.19265929
367,0.16984545
368,0.0999265
369,0.045849167
370,0.008339416
371,-0.06268303
372,-0.1023135
373,-0.14620528
374,-0.17394744
375,-0.21830747
376,-0.25318563
377,-0.24865292
378,-0.22564195
379,-0.21864653
380,-0.22905517
381,-0.11481821
382,0.043745898
383,0.14109467
384,0.1589407
385,-0.013040076
386,-0.16839418
387,-0.21547922
388,-0.23447677
389,-0.2302425
390,-0.2916405
391,-0.3161715
392,-0.27389145
393,-0.16841921
394,-0.09109216
395,0.076327816
396,0.1889566
397,0.31470084
398,0.42348045
399,0.5079328
400,0.5066217
401,0.48545402
402,0.4191474
403,0.28964558
404,0.18652661
405,0.11869265
406,0.07836798
407,0.09100541
408,0.054410852
409,-0.036610875
410,-0.1105117
411,-0.17256539
412,-0.28025305
413,-0.22506705
414,-0.21841766
415,-0.24181448
416,-0.37285808
417,-0.32805833
418,-0.20030129
419,-0.07078233
420,-0.0073326076
421,0.066791125
422,0.072743796
423,0.15936038
424,0.28586933
425,0.3952233
426,0.4025128
427,0.27261603
428,0.15455411
429,0.0875487
430,0.09535095
431,0.124726616
432,0.1785665
433,0.21698757
434,0.20794791
435,0.23560572
436,0.26575917
437,0.2692041
438,0.30397323
439,0.35069004
440,0.34534913
441,0.3198005
442,0.3104768
443,0.3475451
444,0.40964422
445,0.34086996
446,0.3163991
447,0.27633733
448,0.25121304
449,0.2394077
450,0.23109947
451,0.21186696
452,0.21274628
453,0.21978776
454,0.21196629
455,0.18666352
456,0.16438442
457,0.13373198
458,0.13528624
459,0.13577783
460,0.11781261
461,0.12814274
462,0.17193247
463,0.23559529
464,0.17852962
465,0.08415485
466,0.07984388
467,0.106138155
468,0.066563755
469,0.06883835
470,-0.018675137
471,-0.095128275
472,-0.051099166
473,-0.039570026
474,-0.03259704
475,-0.21089393
476,-0.28211102
477,-0.28958878
478,-0.2505866
479,-0.19511318
480,-0.17099398
481,-0.17453998
482,-0.1585175
483,-0.08035643
484,0.027960664
485,0.15548204
486,0.22703591
487,0.2595086
488,0.2464988
489,0.20377946
490,0.11776449
491,0.038643
492,-0.08695109
493,-0.22367318
494,-0.29478332
495,-0.32837185
496,-0.35629267
497,-0.41374004
498,-0.42856014
499,-0.40513703
500,-0.4179746
501,-0.48172012
502,-0.50712764
503,-0.4939082
504,-0.53210014
505,-0.6035282
506,-0.56342024
507,-0.44397423
508,-0.36252502
509,-0.38766283
510,-0.62271494
511,-0.86493003
512,-1.0030774
513,-0.8816858
514,-0.68539643
515,-0.62882966
516,-0.6932083
517,-0.6838607
518,-0.59485596
519,-0.5244097
520,-0.5059993
521,-0.49335715
522,-0.47945145
523,-0.46490282
524,-0.47502774
525,-0.5105948
526,-0.5312375
527,-0.4860863
528,-0.4207286
529,-0.33537275
530,-0.22230503
531,-0.14201827
532,-0.054800734
533,-0.018460684
534,0.011088762
535,-0.028371075
536,-0.0717571
537,-0.13578452
538,-0.21326461
539,-0.25733846
540,-0.4147109
541,-0.5050731
542,-0.61591613
543,-0.67156136
544,-0.6318683
545,-0.51608217
546,-0.34493756
547,-0.1933107
548,-0.00019411684
549,0.26045465
550,0.5079628
551,0.6572469
552,0.73651284
553,0.75673956
554,0.7432673
555,0.79055154
556,0.8295787
557,0.86375284
558,0.91217476
559,0.9121207
560,0.9182486
561,0.94380456
562,0.9592536
563,0.9672692
564,1.0
565,0.9973455
566,0.95832616
567,0.9621117
568,0.92049134
569,0.81747437
570,0.75916207
571,0.7092453
572,0.6430403
573,0.57040775
574,0.47231603
575,0.3718779
576,0.23130114
577,0.14758672
578,0.058775168
579,-0.018718228
580,-0.09939229
581,-0.15266071
582,-0.15290347
583,-0.12564248
584,-0.13505346
585,-0.10916773
586,-0.134447
587,-0.17062677
588,-0.23494238
589,-0.27322793
590,-0.15057996
591,-0.022520917
592,-0.07747361
593,-0.31719536
594,-0.47817892
595,-0.4973454
596,-0.4008648
597,-0.3832459
598,-0.44859937
599,-0.4117763
600,-0.29544657
601,-0.15674168
602,-0.10001864
603,-0.13273214
604,-0.21124159
605,-0.28781584
606,-0.33934683
607,-0.3342533
608,-0.3297401
609,-0.37023988
610,-0.41853634
611,-0.41735962
612,-0.40793246
613,-0.43154445
614,-0.44583133
615,-0.44171336
616,-0.40320066
617,-0.38887912
618,-0.3618934
619,-0.34182584
620,-0.37721995
621,-0.41284698
622,-0.4063689
623,-0.3153603
624,-0.23123382
625,-0.19070923
626,-0.22793284
627,-0.25531247
628,-0.21118228
629,-0.18543108
630,-0.19811323
631,-0.1968182
632,-0.123661034
633,-0.115336336
634,-0.17299391
635,-0.24270557
636,-0.29118592
637,-0.2880455
638,-0.335949
639,-0.33402628
640,-0.31757003
641,-0.30610642
642,-0.3835505
643,-0.43599612
644,-0.43814793
645,-0.39372844
646,-0.3286025
647,-0.22508591
648,-0.08930087
649,-0.023153042
650,0.122155234
651,0.2743717
652,0.49135542
653,0.5902149
654,0.5349797
655,0.45072958
656,0.3664038
