,1
0,-0.05054201
1,0.35688394
2,0.16900636
3,-0.21569501
4,-0.4378277
5,-0.28839725
6,-0.38898402
7,-0.5821636
8,-0.91268784
9,-0.8704046
10,-0.6576506
11,-0.8019697
12,-0.9233384
13,-0.98987514
14,-0.82490104
15,-1.2914814
16,-1.3359206
17,-1.8718735
18,-1.940211
19,-1.7620077
20,-1.2664801
21,-1.3447155
22,-1.1332544
23,-0.74131554
24,-0.42684537
25,-0.25698897
26,0.049836777
27,-0.054110937
28,-0.17125033
29,-0.25044188
30,-0.22563842
31,-0.17649649
32,0.023359602
33,-0.14907087
34,-0.18988359
35,-0.36610192
36,-0.26399294
37,-0.30101854
38,-0.34108794
39,-0.51479393
40,-0.07515217
41,-0.24946822
42,-0.54108644
43,-0.37606296
44,-0.38535172
45,-0.1882116
46,0.16036098
47,0.0013544145
48,0.23611613
49,-0.05355279
50,-0.08456016
51,-0.2500202
52,-0.48066056
53,-0.24812149
54,-0.33231375
55,-0.33696222
56,-0.002652166
57,0.17037582
58,0.1121079
59,-0.24147822
60,-0.11970074
61,-0.14255853
62,-0.5143757
63,-0.98813003
64,-1.3655843
65,-1.2785181
66,-1.1830083
67,-0.86410785
68,-0.3551337
69,-0.013170229
70,0.11069776
71,0.126973
72,0.25067833
73,0.28782806
74,0.2768822
75,0.31908485
76,0.4622752
77,0.34509113
78,0.23118055
79,0.16696692
80,0.1664598
81,0.45682225
82,0.41078222
83,0.29322422
84,0.13869467
85,0.096578546
86,-0.036031235
87,-0.31339377
88,-0.26419863
89,-0.28773063
90,-0.20182572
91,-0.03383046
92,0.087534375
93,0.20910068
94,-0.07935168
95,-0.055922575
96,0.084425
97,0.0567198
98,0.12189271
99,0.3096911
100,0.50575817
101,0.3788766
102,-0.009029389
103,0.025139198
104,0.34834096
105,0.24721554
106,0.059267025
107,0.057716075
108,0.03435792
109,-0.3188984
110,-0.40852106
111,-0.4156421
112,-0.3585304
113,-0.21509904
114,-0.18524861
115,-0.23611332
116,-0.4197273
117,-0.49913105
118,-0.22052327
119,0.038674604
120,0.31413332
121,0.6842766
122,1.0
123,0.7601721
124,0.2217211
125,-0.08081174
126,-0.16089341
127,-0.4075485
128,-0.35596204
129,-0.4241416
130,-0.34671158
131,-0.28678623
132,-0.02164014
133,-0.25411013
134,-0.5436826
135,-0.99455625
136,-1.7876356
137,-2.3205996
138,-2.694525
139,-2.9194665
140,-3.250314
141,-2.5280113
142,-1.7394596
143,-2.2023592
144,-2.0576012
145,-3.4444394
146,-4.074964
147,-4.4035616
148,-3.9249525
149,-3.249251
150,-3.1413062
151,-3.884398
152,-3.8269856
153,-3.2190986
154,-2.26751
155,-1.2570428
156,-0.5753569
157,-0.564067
158,-0.94058394
159,-0.90907806
160,-1.2238302
161,-0.7014061
162,-0.52896357
163,-0.6556693
164,-0.64870864
165,-0.6355319
166,-0.72649914
167,-0.41241696
168,-0.12366203
169,-0.6027667
170,-0.9215709
171,-0.6027463
172,-0.27800554
173,-0.44575337
174,-0.70349216
175,-0.772413
176,-0.9229749
177,-0.8753083
178,-0.80556417
179,-0.7699672
180,-0.8190974
181,-0.7343471
182,-1.0101496
183,-0.49013704
184,-0.07568453
185,0.14780572
186,0.034338605
187,0.04523989
188,0.06937281
189,0.045005668
190,0.092563875
191,-0.07694584
192,-0.038668625
193,-0.20188114
194,-0.072566785
195,-0.39116818
196,-0.5125355
197,-0.35664833
198,-0.23215082
199,-0.47469306
200,-0.75373834
201,-0.8949047
202,-1.3726262
203,-1.9194633
204,-2.2984207
205,-1.720216
206,-2.1272466
207,-2.0893395
208,-2.9650452
209,-3.0335367
210,-2.340255
211,-1.7357572
212,-1.794378
213,-1.1437986
214,-0.891434
215,-0.99083567
216,-1.1993217
217,-0.9379557
218,-0.41858527
219,-0.25626883
220,0.0024467385
221,0.14883299
222,0.029962532
223,-0.16750313
224,-0.4066119
225,-0.3528715
226,-0.71115655
227,-0.267969
228,-0.21878658
229,-0.39245522
230,-0.04554668
231,-0.20312941
232,0.16116834
233,-0.1658029
234,-0.4571999
235,-0.5437637
236,-0.6308767
237,-0.66099596
238,-0.42013595
239,-0.15600426
240,-0.3767572
241,-0.29651803
242,-0.23728518
243,-0.3832076
244,-0.53038096
245,-0.6823358
246,-0.28679955
247,-0.16753975
248,-0.23397464
249,-0.31967363
250,-0.61614126
251,-0.86959285
252,-0.7886281
253,-0.92474806
254,-1.2157788
255,-1.0778676
256,-0.948972
257,-0.9148644
258,-0.8233583
259,-0.81928945
260,-0.6131415
261,-0.3412224
262,-0.26099178
263,-0.24577379
264,-0.28492376
265,-0.32140985
266,-0.68129534
267,-0.68931663
268,-0.5343044
269,-0.29615825
270,-0.26788294
271,-0.21614966
272,-0.095271744
273,-0.59779143
274,-0.5549644
275,-0.041478746
276,0.14496182
277,0.16837355
278,-0.10240401
279,-0.06754684
280,-0.37550253
281,-0.40324304
282,-0.41877702
283,-0.5361658
284,-0.58849823
285,-0.7214409
286,-0.44931152
287,-0.34718972
288,-0.09409797
289,0.10874925
290,0.026913557
291,-0.3278768
292,-0.34358454
293,-0.41954157
294,-0.5449944
295,-0.70578194
296,-0.5398936
297,-0.43781334
298,-0.5696866
299,-0.7711224
300,-0.73775214
301,-0.81222624
302,-0.8556078
303,-0.62231666
304,-0.4894303
305,-0.49742463
306,-0.27843082
307,-0.40050218
308,-0.15867217
309,0.001455446
310,-0.07288754
311,0.083292626
312,-0.2651373
313,-0.1409068
314,0.09361974
315,-0.16969931
316,-0.09667018
317,0.28789577
318,0.38027278
319,0.42056802
320,0.3250636
321,-0.10738218
322,-0.21897331
323,-0.48072144
324,-0.61817366
325,-0.71569455
326,-0.90695
327,-1.037455
328,-0.96020573
329,-0.76681936
330,-0.6808443
331,-0.53293246
332,-0.67638206
333,-0.57848525
334,-0.76219463
335,-0.5362979
336,-0.56530094
337,-0.46532315
338,-0.5101205
339,-0.41127378
340,-0.50195783
341,-0.38259047
342,-0.15740773
343,0.0356499
344,-0.07694599
345,-0.23185006
346,-0.100647986
347,0.037184175
348,-0.14585437
349,-0.14130583
350,-0.3418483
351,-0.25089443
352,-0.10159542
353,-0.060129136
354,0.12898889
355,0.06417312
356,-0.051161062
357,-0.023913942
358,-0.16223033
359,-0.2926591
360,-0.28654364
361,-0.2316632
362,-0.05753307
363,-0.0352701
364,0.022747008
365,0.03013343
366,0.21295874
367,-0.09306745
368,-0.07996407
369,-0.32541645
370,-0.4253321
371,-0.3785263
372,-0.3406584
373,-0.7422217
374,-1.295278
375,-2.1817083
376,-2.4995797
377,-2.4120395
378,-2.4042645
379,-2.8650215
380,-3.0374973
381,-2.8977568
382,-2.6261656
383,-1.9298749
384,-2.3316908
385,-2.3342252
386,-2.147227
387,-1.5221695
388,-0.61881125
389,-0.16642228
390,-0.07026712
391,-0.2257642
392,-0.5325032
393,-0.5669869
394,-0.5641555
395,-0.93931556
396,-0.74317145
397,-0.3623681
398,-0.18673657
399,-0.1161187
400,0.20142333
401,0.13444442
402,-0.041477256
403,-0.33264232
404,-0.17464288
405,-0.039492782
406,-0.21040009
407,-0.31007886
408,-0.325587
409,0.11779184
410,0.21949922
411,0.18591529
412,0.44672433
413,0.43535435
414,0.30872408
415,0.23696268
416,0.4175959
417,0.38851202
418,0.43104193
419,0.5628391
420,0.60246205
421,0.3848017
422,0.61892056
423,0.5550484
424,0.6881332
425,0.4389259
426,0.4335066
427,0.4942744
428,0.29463866
429,0.37648717
430,0.062402666
431,-0.16178061
432,-0.46684384
433,-0.7177798
434,-0.7569674
435,-0.8147445
436,-0.46208048
437,-0.48356092
438,-0.21130656
439,0.1354638
440,0.20379418
441,0.16715726
442,-0.085838005
443,-0.34285295
444,-0.6148706
445,-0.8117313
446,-0.7735476
447,-0.5083822
448,-0.41147193
449,-0.32292017
450,-0.39753634
451,-0.4341181
452,-0.32156268
453,-0.2607765
454,-0.38578716
455,-0.2810785
456,-0.268112
457,-0.29482862
458,-0.08339815
459,0.4298142
460,0.44345596
461,0.36938486
462,0.36466584
463,0.55384535
464,0.32442346
465,0.22379436
466,0.4484909
467,0.27051067
468,0.43334943
469,0.06846186
470,-0.3414679
471,-0.593723
472,-0.5489797
473,-0.5334182
474,-0.7694951
475,-0.5314256
476,-0.6153445
477,-0.3455352
478,-0.30222642
479,-0.25394794
480,-0.041773744
481,0.07825777
482,-0.063129544
483,-0.06886428
484,0.034348585
485,0.15250918
486,0.019552993
487,-0.19473535
488,-0.38444468
489,-0.35248214
490,-0.71716046
491,-0.42702717
492,-0.6579246
493,-0.8435275
494,-1.0830814
495,-0.69639367
496,-0.86575305
497,-1.0762634
498,-1.1328832
499,-0.50292987
500,-0.09668291
501,0.1109047
502,-0.032816466
503,-0.11553604
504,-0.33665708
505,-0.3147006
506,-0.051120464
507,0.22085223
508,0.009289841
509,0.06001987
510,0.435271
511,-0.034904595
512,-0.28414553
513,0.028435268
514,0.012100886
515,0.007899959
516,0.22104286
517,0.10645307
518,-0.17583692
519,-0.10173385
520,-0.24162295
521,-0.5219565
522,-0.5899314
523,-0.33459926
524,-0.15575683
525,-0.2688043
526,-0.19102873
527,-0.057968594
528,-0.37464753
529,-0.36754182
530,-0.44626722
531,-0.45737845
532,-0.12691662
533,-0.12415259
534,-0.073257536
535,0.030531801
536,0.19952866
537,0.10633301
538,-0.09087087
539,-0.11652541
540,-0.025177224
541,-0.33985835
542,-0.33580193
543,-0.25312477
544,-0.11366539
545,-0.13487951
546,-0.09863637
547,-0.10117861
548,0.02657319
549,0.0073038233
550,-0.29832226
551,-0.39847454
552,-0.35610047
553,-0.35279417
554,-0.16590758
555,0.06888153
556,-0.16383235
557,-0.6134437
558,-1.3423997
559,-1.3032697
560,-0.7981213
561,-0.53706414
562,-0.143221
563,-0.62128633
564,-0.62098426
565,-0.6512044
566,-0.84292805
567,-0.8475382
568,-0.51998013
569,-0.46933997
570,0.012576295
571,-0.026975362
572,-0.14416274
573,0.06817155
574,0.019279731
575,-0.11371694
576,-0.008205803
