,1
0,-0.07618654
1,-0.27888933
2,-0.7453437
3,-0.95837206
4,-0.8835369
5,-0.5010866
6,-0.308338
7,-0.34298152
8,-0.3516239
9,-0.35439596
10,-0.27518198
11,-0.36607385
12,-0.41134697
13,-0.43175554
14,-0.54593194
15,-0.2825986
16,-0.14867194
17,0.09605544
18,0.23231675
19,0.30428138
20,0.37098727
21,0.31399342
22,0.33741558
23,0.4153686
24,0.2454451
25,0.25521693
26,0.28461045
27,0.25935918
28,-0.03556175
29,-0.09280942
30,0.13637197
31,0.23648995
32,0.14144154
33,0.10632937
34,0.25942224
35,0.44751292
36,0.43639484
37,0.5291579
38,0.5535701
39,0.12197892
40,0.2127207
41,0.11081917
42,0.1499613
43,0.020795267
44,0.12724443
45,-0.17677078
46,-0.026042221
47,-0.12017466
48,-0.041867465
49,-0.14051011
50,0.1602089
51,0.34274656
52,0.07859196
53,-0.38749674
54,0.13098419
55,-0.22536054
56,-0.4508067
57,-0.34146068
58,0.06693432
59,0.0194302
60,-0.021857211
61,-0.49756694
62,-0.59903693
63,-0.6451609
64,-1.0326567
65,-1.0601939
66,-1.0297351
67,-0.889047
68,-0.48675272
69,-0.33294144
70,0.08720532
71,-0.1306598
72,-0.45273498
73,-0.22399044
74,-0.27377063
75,-0.079185866
76,0.067379564
77,0.6076749
78,0.46748
79,0.37999314
80,0.55484664
81,0.26935628
82,0.20854008
83,0.27318236
84,0.2191975
85,0.45510933
86,0.50922036
87,0.6572927
88,0.7296907
89,0.9192041
90,0.96299356
91,0.8742058
92,0.55093026
93,0.19681582
94,-0.19110087
95,-0.3591513
96,-0.34677973
97,-0.39285627
98,-0.21372962
99,-0.13627307
100,-0.29229692
101,-0.096817404
102,0.0017526514
103,0.21199945
104,0.09515488
105,-0.15962067
106,-0.28018528
107,-0.044539787
108,-0.08104767
109,-0.22711688
110,-0.3523808
111,-0.10602777
112,-0.13221544
113,-0.39356306
114,-0.4724625
115,-0.48159736
116,-0.6197496
117,-1.1668655
118,-1.4367403
119,-1.5579301
120,-1.4854847
121,-1.2541034
122,-1.225228
123,-1.5076028
124,-1.5994258
125,-1.1494827
126,-0.35584012
127,-0.34678802
128,-0.5502538
129,-0.35610998
130,-0.38285935
131,-0.14240846
132,0.053742453
133,-0.33324715
134,-0.5825132
135,-0.7424752
136,-1.1793745
137,-1.2390438
138,-1.0629641
139,-0.8030523
140,-0.5008456
141,-0.16425894
142,-0.28724313
143,-0.4991071
144,-0.26314026
145,-0.2345868
146,-0.078064635
147,0.24562569
148,0.582701
149,0.25360686
150,0.386191
151,0.3698294
152,0.045423187
153,0.03541137
154,0.057425544
155,0.25699952
156,-0.023017079
157,0.27249953
158,0.17146805
159,0.33444732
160,0.43065
161,0.630859
162,0.47289142
163,0.53584933
164,0.5519637
165,0.42104077
166,0.30216458
167,0.18959971
168,0.18566991
169,-0.24762914
170,-0.13233516
171,-0.1074332
172,-0.094773926
173,0.06466746
174,0.07554683
175,0.124018095
