,0
0,-1.9758799999999999
1,-1.99121
2,-1.94117
3,-1.9067900000000002
4,-1.855
5,-1.80883
6,-1.7547599999999999
7,-1.72321
8,-1.6605
9,-1.60439
10,-1.5541399999999999
11,-1.4875200000000002
12,-1.43973
13,-1.34469
14,-1.2643
15,-1.17815
16,-1.11258
17,-1.03332
18,-0.8962620000000001
19,-0.771496
20,-0.69753
21,-0.594896
22,-0.490879
23,-0.38805100000000003
24,-0.32921
25,-0.20965300000000003
26,-0.118005
27,-0.00286699
28,0.116698
29,0.14085699999999998
30,0.235277
31,0.326936
32,0.46476300000000004
33,0.511167
34,0.573477
35,0.640921
36,0.734785
37,0.831717
38,0.891229
39,0.961298
40,1.01075
41,1.10798
42,1.21122
43,1.28867
44,1.339
45,1.43502
46,1.46617
47,1.45618
48,1.47252
49,1.46243
50,1.46882
51,1.43084
52,1.39978
53,1.3674
54,1.38073
55,1.38642
56,1.36832
57,1.31561
58,1.28447
59,1.26876
60,1.2223600000000001
61,1.18397
62,1.1022399999999999
63,1.05245
64,0.981316
65,0.91505
66,0.878755
67,0.8972319999999999
68,0.9140659999999999
69,0.9018450000000001
70,0.8931629999999999
71,0.905741
72,0.885606
73,0.837076
74,0.7995220000000001
75,0.722551
76,0.609653
77,0.567435
78,0.508528
79,0.427666
80,0.35134499999999996
81,0.239981
82,0.183998
83,0.10375799999999999
84,-0.00612319
85,-0.0750969
86,-0.19297899999999998
87,-0.31299499999999997
88,-0.40626
89,-0.4732
90,-0.558663
91,-0.605696
92,-0.6350680000000001
93,-0.677325
94,-0.684028
95,-0.704873
96,-0.6999029999999999
97,-0.705054
98,-0.6862
99,-0.672089
100,-0.681998
101,-0.65251
102,-0.610792
103,-0.576458
104,-0.587546
105,-0.568441
106,-0.553866
107,-0.542265
108,-0.496544
109,-0.449219
110,-0.432199
111,-0.43709
112,-0.453401
113,-0.49463599999999996
114,-0.47897399999999996
115,-0.501678
116,-0.548189
117,-0.563634
118,-0.581862
119,-0.532621
120,-0.49198400000000003
121,-0.46528800000000003
122,-0.536514
123,-0.579253
124,-0.59753
125,-0.6571239999999999
126,-0.665828
127,-0.688816
128,-0.677121
129,-0.627289
130,-0.606216
131,-0.5701189999999999
132,-0.541706
133,-0.5223270000000001
134,-0.49545600000000006
135,-0.45420900000000003
136,-0.417971
137,-0.392517
138,-0.397382
139,-0.43849399999999994
140,-0.46992799999999996
141,-0.512898
142,-0.525321
143,-0.566258
144,-0.61724
145,-0.6913590000000001
146,-0.7276779999999999
147,-0.7497510000000001
148,-0.807512
149,-0.798236
150,-0.793828
151,-0.781254
152,-0.7629060000000001
153,-0.743002
154,-0.727038
155,-0.678088
156,-0.630141
157,-0.560084
158,-0.52928
159,-0.489167
160,-0.430083
161,-0.3642
162,-0.261964
163,-0.145324
164,-0.0240054
165,0.0537601
166,0.155603
167,0.316767
168,0.49841499999999994
169,0.678806
170,0.778802
171,0.838248
172,0.934124
173,0.983891
174,0.984497
175,1.01105
176,0.970268
177,0.9586969999999999
178,0.9473030000000001
179,0.9959809999999999
180,0.9692629999999999
181,0.960793
182,0.9217799999999999
183,0.9321280000000001
184,0.965909
185,1.03564
186,1.08974
187,1.1244299999999998
188,1.19164
189,1.20743
190,1.2896
191,1.30417
192,1.34475
193,1.40224
194,1.46476
195,1.47383
196,1.49099
197,1.49698
198,1.54433
199,1.57237
200,1.56461
201,1.48718
202,1.48329
203,1.4559799999999998
204,1.43001
205,1.4225700000000001
206,1.32586
207,1.33054
208,1.22139
209,1.0829
210,0.9858469999999999
211,0.863081
212,0.790535
213,0.6790470000000001
214,0.578148
215,0.527226
216,0.450287
217,0.416969
218,0.343439
219,0.273889
220,0.226962
221,0.20986300000000002
222,0.16705599999999998
223,0.12346199999999999
224,0.00154937
225,-0.0894901
226,-0.152418
227,-0.228569
228,-0.29241500000000004
229,-0.421995
230,-0.541615
231,-0.6337109999999999
232,-0.721128
233,-0.852233
234,-0.981094
235,-1.06457
236,-1.1246200000000002
237,-1.2348700000000001
238,-1.34731
239,-1.42403
240,-1.4911
241,-1.55434
242,-1.63293
243,-1.7268400000000002
244,-1.7693299999999998
245,-1.80918
246,-1.8330099999999998
247,-1.8747599999999998
248,-1.91114
249,-1.92125
250,-1.9478
