,0
0,-1.8624
1,-1.8624
2,-1.8427
3,-1.8389
4,-1.8125
5,-1.7883
6,-1.7353
7,-1.6973
8,-1.6867
9,-1.6005
10,-1.5483
11,-1.5097
12,-1.4272
13,-1.3384
14,-1.3113
15,-1.2304
16,-1.1246
17,-1.0881
18,-0.98165
19,-0.85625
20,-0.8125100000000001
21,-0.6911
22,-0.60288
23,-0.5534399999999999
24,-0.43095
25,-0.30906
26,-0.23515
27,-0.14182999999999998
28,-0.034666
29,0.040103
30,0.13651
31,0.27112
32,0.32186
33,0.36864
34,0.40814
35,0.45295
36,0.47974
37,0.5586399999999999
38,0.53465
39,0.60937
40,0.7248899999999999
41,0.7588600000000001
42,0.8420200000000001
43,0.96664
44,1.0173
45,1.1108
46,1.1336
47,1.1974
48,1.3261
49,1.3259
50,1.3681
51,1.4145
52,1.4526
53,1.4526
54,1.4915
55,1.531
56,1.531
57,1.5074
58,1.5038
59,1.4802
60,1.4721
61,1.4428
62,1.4368
63,1.4025
64,1.3656
65,1.3474
66,1.3374
67,1.2658
68,1.2103
69,1.1958
70,1.1825
71,1.1261
72,1.1078
73,1.0473
74,0.98431
75,0.9631
76,0.86026
77,0.76857
78,0.7206199999999999
79,0.62407
80,0.6438699999999999
81,0.61597
82,0.6834600000000001
83,0.72647
84,0.7227100000000001
85,0.74264
86,0.70721
87,0.7006100000000001
88,0.54798
89,0.48065
90,0.39039
91,0.21923
92,0.060018
93,0.019023
94,-0.075351
95,-0.15214
96,-0.218
97,-0.29069
98,-0.38165
99,-0.41156
100,-0.49459
101,-0.5737800000000001
102,-0.59964
103,-0.69725
104,-0.76764
105,-0.8146
106,-0.88418
107,-0.93794
108,-0.94113
109,-0.97332
110,-0.9803
111,-0.98369
112,-0.99014
113,-1.0059
114,-1.0091
115,-0.99523
116,-0.96741
117,-0.98261
118,-1.0091
119,-1.0484
120,-1.0703
121,-1.0978
122,-1.0825
123,-1.0625
124,-0.91379
125,-0.8232200000000001
126,-0.79823
127,-0.74605
128,-0.74054
129,-0.71187
130,-0.79374
131,-0.8501200000000001
132,-0.8640700000000001
133,-0.8935700000000001
134,-0.89044
135,-0.8995
136,-0.8720700000000001
137,-0.8683
138,-0.83773
139,-0.80952
140,-0.76589
141,-0.75818
142,-0.72313
143,-0.73861
144,-0.72637
145,-0.71182
146,-0.70014
147,-0.69714
148,-0.68718
149,-0.65646
150,-0.63207
151,-0.58036
152,-0.50936
153,-0.46242
154,-0.39223
155,-0.31432
156,-0.28605
157,-0.22711
158,-0.18928
159,-0.15800999999999998
160,-0.11676
161,-0.017533
162,0.017023
163,0.051743
164,0.10088
165,0.15212
166,0.28138
167,0.4451
168,0.53035
169,0.64041
170,0.66425
171,0.66476
172,0.57339
173,0.5516300000000001
174,0.55202
175,0.52894
176,0.52661
177,0.5262899999999999
178,0.5421199999999999
179,0.6030300000000001
180,0.6440600000000001
181,0.6581199999999999
182,0.716
183,0.7551100000000001
184,0.85685
185,0.94388
186,0.95878
187,1.0547
188,1.1019
189,1.1393
190,1.197
191,1.2448
192,1.2628
193,1.2915
194,1.3267
195,1.3596
196,1.4063
197,1.4146
198,1.3995
199,1.4225
200,1.426
201,1.4105
202,1.3915
203,1.3495
204,1.3728
205,1.3344
206,1.3073
207,1.2658
208,1.2416
209,1.1267
210,1.0722
211,1.0616
212,0.97535
213,0.8801700000000001
214,0.8185399999999999
215,0.64947
216,0.49422
217,0.46943
218,0.41384
219,0.33314
220,0.32039
221,0.2167
222,0.13642
223,0.11611
224,0.01775
225,-0.04767
226,-0.097103
227,-0.2198
228,-0.34211
229,-0.39443
230,-0.51076
231,-0.66173
232,-0.71504
233,-0.83386
234,-0.96846
235,-1.0204
236,-1.1137
237,-1.1996
238,-1.2674
239,-1.3429
240,-1.4282
241,-1.4512
242,-1.5289
243,-1.6007
244,-1.6346
245,-1.6776
246,-1.7156
247,-1.7428
248,-1.7931
249,-1.801
250,-1.8223
