,0
0,-0.7962600000000001
1,-0.77368
2,-0.6644
3,-0.61933
4,-0.56085
5,-0.50143
6,-0.5031
7,-0.42682
8,-0.40606
9,-0.38241
10,-0.35725
11,-0.33654
12,-0.33897
13,-0.33928
14,-0.35016
15,-0.28496
16,-0.26962
17,-0.28377
18,-0.30227
19,-0.31014
20,-0.33839
21,-0.33397
22,-0.35922
23,-0.36752
24,-0.39518
25,-0.37805
26,-0.42108
27,-0.451
28,-0.5099899999999999
29,-0.53661
30,-0.52596
31,-0.56575
32,-0.6117
33,-0.6811
34,-0.75667
35,-0.84975
36,-0.8916200000000001
37,-0.92579
38,-0.95308
39,-0.85295
40,-0.77486
41,-0.74019
42,-0.65671
43,-0.5988399999999999
44,-0.52996
45,-0.4387
46,-0.36772
47,-0.28977
48,-0.21756
49,-0.17045
50,-0.12758
51,-0.046836
52,0.077726
53,0.13932999999999998
54,0.22551
55,0.31218
56,0.37531
57,0.43541
58,0.47742
59,0.51553
60,0.5717
61,0.62139
62,0.6028399999999999
63,0.71916
64,0.83155
65,1.015
66,1.0857
67,1.2032
68,1.2828
69,1.2955
70,1.3065
71,1.3441
72,1.3194
73,1.2715
74,1.2237
75,1.222
76,1.1725
77,1.1
78,1.0984
79,1.0016
80,0.94627
81,0.8280299999999999
82,0.7819
83,0.73822
84,0.6469699999999999
85,0.5614
86,0.42887
87,0.36679
88,0.25962
89,0.12133
90,0.029853
91,-0.023567
92,-0.13987
93,-0.15208
94,-0.17762
95,-0.17351
96,-0.28502
97,-0.55106
98,-0.78282
99,-0.95714
100,-1.1677
101,-1.278
102,-1.3911
103,-1.4334
104,-1.5015
105,-1.5633
106,-1.5921
107,-1.6177
108,-1.6413
109,-1.6393
110,-1.6523
111,-1.671
112,-1.6884
113,-1.6103
114,-1.5538
115,-1.3579
116,-1.269
117,-1.1773
118,-1.0366
119,-0.90155
120,-0.7844
121,-0.55834
122,-0.40103
123,-0.196
124,0.025619
125,0.10407
126,0.31642
127,0.40231
128,0.51568
129,0.62093
130,0.8305
131,1.1712
132,1.3288
133,1.4103
134,1.6198
135,1.6963
136,1.7717
137,1.8706
138,1.9376
139,1.9536
140,1.9622
141,1.9653
142,1.9629
143,1.9565
144,1.883
145,1.8641
146,1.8402
147,1.6979
148,1.5425
149,1.4281
150,1.2126
151,1.025
152,0.76559
153,0.60875
154,0.41101
155,-0.0002343
156,-0.2906
157,-0.48789
158,-0.6391100000000001
159,-0.66322
160,-0.7624
161,-0.80213
162,-0.89365
163,-1.0263
164,-1.1052
165,-1.2137
166,-1.3627
167,-1.4358
168,-1.5617
169,-1.6545
170,-1.7138
171,-1.7974
172,-1.8329
173,-1.8159
174,-1.7775
175,-1.7304
176,-1.6818
177,-1.6274
178,-1.5409
179,-1.4468
180,-1.3795
181,-1.2333
182,-1.1131
183,-1.0171
184,-0.72713
185,-0.5946899999999999
186,-0.41372
187,-0.17085999999999998
188,0.08367899999999999
189,0.4765
190,0.7430399999999999
191,0.8234799999999999
192,0.78428
193,0.76917
194,0.73706
195,0.68962
196,0.6695399999999999
197,0.73873
198,0.7451
199,0.8045899999999999
200,0.90302
201,0.97415
202,1.0184
203,1.1413
204,1.199
205,1.3092
206,1.3367
207,1.3641
208,1.3915
209,1.3686
210,1.3958
211,1.3731
212,1.3279
213,1.3055
214,1.3327
215,1.2833
216,1.267
217,1.1596
218,1.0612
219,0.9299
220,0.85621
221,0.72132
222,0.6469699999999999
223,0.55686
224,0.37423
225,0.34636
226,0.30165
227,0.26937
228,0.23552
229,0.2265
230,0.16865
231,0.15232
232,0.10943
233,0.027636
234,-0.055059
235,-0.097703
236,-0.19828
237,-0.27708
238,-0.34973000000000004
239,-0.41179
240,-0.51353
241,-0.57238
242,-0.6643600000000001
243,-0.74633
244,-0.7774300000000001
245,-0.78485
246,-0.81401
247,-0.8421
248,-0.93925
249,-0.9344
250,-0.8674
