,0
0,-1.73763
1,-1.74508
2,-1.7185400000000002
3,-1.70235
4,-1.66868
5,-1.62984
6,-1.59408
7,-1.56087
8,-1.5095399999999999
9,-1.47076
10,-1.41784
11,-1.3661299999999998
12,-1.3054
13,-1.22499
14,-1.15161
15,-1.08384
16,-1.01109
17,-0.95531
18,-0.894402
19,-0.81401
20,-0.736738
21,-0.676813
22,-0.587529
23,-0.533324
24,-0.433662
25,-0.34183
26,-0.26138
27,-0.181324
28,-0.111626
29,-0.030088099999999996
30,0.0497903
31,0.111278
32,0.199966
33,0.262212
34,0.351661
35,0.405526
36,0.46659700000000004
37,0.5352359999999999
38,0.5973729999999999
39,0.620063
40,0.666077
41,0.6927399999999999
42,0.748594
43,0.773718
44,0.8151649999999999
45,0.843145
46,0.8823620000000001
47,0.8928649999999999
48,0.914568
49,0.96665
50,1.00651
51,1.04495
52,1.07265
53,1.11467
54,1.11123
55,1.1222
56,1.1519700000000002
57,1.13531
58,1.12267
59,1.13655
60,1.10378
61,1.10101
62,1.0931600000000001
63,1.0850600000000001
64,1.04312
65,1.0197
66,0.977258
67,0.946678
68,0.8828959999999999
69,0.838743
70,0.7923399999999999
71,0.739471
72,0.698587
73,0.668717
74,0.603437
75,0.574562
76,0.507424
77,0.45364399999999994
78,0.416865
79,0.351242
80,0.29177
81,0.228465
82,0.152833
83,0.106145
84,0.056723
85,0.0188813
86,-0.0311997
87,-0.0807299
88,-0.123396
89,-0.174691
90,-0.233456
91,-0.282195
92,-0.326852
93,-0.370138
94,-0.406765
95,-0.456484
96,-0.515521
97,-0.548755
98,-0.568322
99,-0.5575720000000001
100,-0.545687
101,-0.526917
102,-0.517296
103,-0.490048
104,-0.48437700000000006
105,-0.44523
106,-0.399675
107,-0.34107600000000005
108,-0.308857
109,-0.319239
110,-0.322974
111,-0.35341999999999996
112,-0.359702
113,-0.373988
114,-0.384256
115,-0.41151899999999997
116,-0.403961
117,-0.398348
118,-0.40655
119,-0.381524
120,-0.37297199999999997
121,-0.359194
122,-0.393789
123,-0.439117
124,-0.5232319999999999
125,-0.592544
126,-0.642479
127,-0.689004
128,-0.724594
129,-0.781338
130,-0.8314600000000001
131,-0.8742620000000001
132,-0.9407780000000001
133,-0.979778
134,-0.9968899999999999
135,-0.998074
136,-1.00137
137,-1.00832
138,-0.992085
139,-0.9823129999999999
140,-0.994023
141,-0.987331
142,-0.980345
143,-0.952729
144,-0.9288719999999999
145,-0.922753
146,-0.9023629999999999
147,-0.891344
148,-0.84029
149,-0.808653
150,-0.7688510000000001
151,-0.716879
152,-0.6837340000000001
153,-0.6472979999999999
154,-0.586759
155,-0.563431
156,-0.5013270000000001
157,-0.425737
158,-0.374722
159,-0.23975100000000002
160,-0.156891
161,-0.0218142
162,0.11617100000000001
163,0.251897
164,0.3781
165,0.5057659999999999
166,0.584674
167,0.694563
168,0.785049
169,0.8307620000000001
170,0.911276
171,0.960198
172,1.0025700000000002
173,1.07548
174,1.12534
175,1.21627
176,1.30558
177,1.3880000000000001
178,1.40995
179,1.40164
180,1.3985299999999998
181,1.39341
182,1.3347200000000001
183,1.33641
184,1.3213
185,1.3313
186,1.3695700000000002
187,1.39585
188,1.44241
189,1.5061200000000001
190,1.55839
191,1.61725
192,1.63525
193,1.68093
194,1.72255
195,1.7743900000000001
196,1.80066
197,1.8201599999999998
198,1.7780799999999999
199,1.7012
200,1.63573
201,1.57245
202,1.48167
203,1.41539
204,1.33451
205,1.2354100000000001
206,1.1643700000000001
207,1.0538
208,1.02105
209,0.9660860000000001
210,0.9025799999999999
211,0.851435
212,0.812545
213,0.721837
214,0.637737
215,0.555199
216,0.439871
217,0.366314
218,0.307503
219,0.257481
220,0.19693
221,0.141234
222,0.0808859
223,0.0296202
224,-0.0510926
225,-0.168855
226,-0.258905
227,-0.363782
228,-0.488022
229,-0.581518
230,-0.70705
231,-0.801963
232,-0.906266
233,-1.01089
234,-1.11965
235,-1.1946299999999999
236,-1.2739200000000002
237,-1.3678
238,-1.41015
239,-1.4752100000000001
240,-1.49775
241,-1.52521
242,-1.57036
243,-1.60243
244,-1.6343299999999998
245,-1.6654099999999998
246,-1.6843099999999998
247,-1.7073
248,-1.7274200000000002
249,-1.74796
250,-1.7415900000000002
