,0
0,-1.4233
1,-1.3883
2,-1.3233
3,-1.3359
4,-1.2685
5,-1.2777
6,-1.329
7,-1.371
8,-1.4135
9,-1.4367
10,-1.454
11,-1.4477
12,-1.3862
13,-1.3412
14,-1.2547
15,-1.1691
16,-1.0355
17,-0.94582
18,-0.8586799999999999
19,-0.7184
20,-0.59385
21,-0.4195100000000001
22,-0.32543
23,-0.20086
24,-0.10646
25,0.071336
26,0.15195
27,0.34281
28,0.40006
29,0.51695
30,0.51879
31,0.6381600000000001
32,0.6624399999999999
33,0.78538
34,0.8113600000000001
35,0.83788
36,0.8859
37,0.90627
38,0.94482
39,0.96289
40,0.99623
41,1.0114
42,0.96588
43,0.97701
44,0.90638
45,0.8399
46,0.8285899999999999
47,0.83014
48,0.82965
49,0.82758
50,0.8198700000000001
51,0.81429
52,0.80753
53,0.79076
54,0.7808
55,0.7579
56,0.74507
57,0.70606
58,0.69153
59,0.6513899999999999
60,0.66443
61,0.7539600000000001
62,0.79081
63,0.86961
64,0.90368
65,1.011
66,1.007
67,1.0392
68,1.0275
69,1.0205
70,0.94562
71,0.8796299999999999
72,0.73327
73,0.7084199999999999
74,0.53862
75,0.51839
76,0.36114
77,0.30883
78,0.24424
79,0.19539
80,0.10111
81,0.055628
82,-0.032091
83,-0.074383
84,-0.11561
85,-0.23331
86,-0.30756
87,-0.4185
88,-0.49183
89,-0.57555
90,-0.61983
91,-0.6236
92,-0.62559
93,-0.62976
94,-0.63194
95,-0.63649
96,-0.6521100000000001
97,-0.61106
98,-0.59546
99,-0.5063300000000001
100,-0.5353100000000001
101,-0.45699
102,-0.43404
103,-0.47581
104,-0.5233899999999999
105,-0.57912
106,-0.70539
107,-0.7331
108,-0.78854
109,-0.81607
110,-0.82206
111,-0.75951
112,-0.7133
113,-0.65113
114,-0.51931
115,-0.48338
116,-0.3708
117,-0.37146
118,-0.3702
119,-0.40857
120,-0.4895
121,-0.56635
122,-0.60214
123,-0.71854
124,-0.72619
125,-0.81167
126,-0.7978
127,-0.80876
128,-0.8135100000000001
129,-0.8587899999999999
130,-0.85106
131,-0.90813
132,-0.91095
133,-0.96234
134,-0.96323
135,-0.96375
136,-0.9638
137,-0.96337
138,-0.96173
139,-0.92586
140,-0.90123
141,-0.91067
142,-0.80508
143,-0.72783
144,-0.56879
145,-0.56577
146,-0.4746
147,-0.4685
148,-0.37158
149,-0.36237
150,-0.20569
151,-0.096622
152,-0.059221
153,0.090555
154,0.17432999999999998
155,0.34143
156,0.3908
157,0.62179
158,0.72749
159,0.98561
160,1.146
161,1.3235
162,1.4132
163,1.5542
164,1.6052
165,1.5736
166,1.5379
167,1.4705
168,1.4712
169,1.3685
170,1.2358
171,1.1283
172,1.047
173,1.0036
174,1.0724
175,1.1046
176,1.1641
177,1.1912
178,1.3241
179,1.3456
180,1.467
181,1.4819
182,1.5052
183,1.5972
184,1.6065
185,1.6899
186,1.6885
187,1.68
188,1.7514
189,1.7301
190,1.7171
191,1.6869
192,1.6698
193,1.6352
194,1.6873
195,1.7207
196,1.7285
197,1.6104
198,1.5519
199,1.4634
200,1.4054
201,1.311
202,1.2573
203,1.2009999999999998
204,1.1479
205,1.0525
206,0.87266
207,0.7793100000000001
208,0.57305
209,0.44112
210,0.23461
211,0.10646
212,-0.10042
213,-0.23026
214,-0.48461
215,-0.57176
216,-0.71063
217,-0.75939
218,-0.84625
219,-0.94942
220,-0.98984
221,-1.0536
222,-1.0804
223,-1.1541
224,-1.1867
225,-1.1636
226,-1.1441
227,-1.083
228,-1.0965
229,-1.1232
230,-1.1364
231,-1.1622
232,-1.2085
233,-1.2326
234,-1.2778
235,-1.2888
236,-1.3093
237,-1.3187
238,-1.3686
239,-1.3412
240,-1.35
241,-1.354
242,-1.3557
243,-1.3569
244,-1.3574
245,-1.3567
246,-1.3535
247,-1.3509
248,-1.3706
249,-1.3657
250,-1.4045
