,0
0,-1.8976
1,-1.8961
2,-1.8432
3,-1.8201
4,-1.7766
5,-1.7457
6,-1.7279
7,-1.6999
8,-1.6229
9,-1.5579
10,-1.486
11,-1.4435
12,-1.3767
13,-1.2925
14,-1.2011
15,-1.0986
16,-1.0087
17,-0.9134
18,-0.79501
19,-0.69199
20,-0.5865100000000001
21,-0.52503
22,-0.42326
23,-0.32276
24,-0.19908
25,-0.094575
26,-0.014797
27,0.10028
28,0.16467
29,0.23518000000000006
30,0.33356
31,0.3919
32,0.4794600000000001
33,0.54256
34,0.61735
35,0.64562
36,0.69604
37,0.76103
38,0.80215
39,0.83904
40,0.8990299999999999
41,0.91283
42,0.94192
43,0.94636
44,0.97951
45,1.0199
46,1.0174
47,1.0517
48,1.0691
49,1.0672
50,1.1025
51,1.0831
52,1.0817
53,1.0996
54,1.1553
55,1.1736
56,1.1349
57,1.1534
58,1.1719
59,1.1905
60,1.1899
61,1.1899
62,1.2087
63,1.2087
64,1.2083
65,1.2273
66,1.2463
67,1.2271
68,1.227
69,1.208
70,1.1891
71,1.1635
72,1.136
73,1.0824
74,1.0445
75,1.0168
76,0.96482
77,0.94493
78,0.8713
79,0.80051
80,0.7022
81,0.6309
82,0.53584
83,0.51632
84,0.43488
85,0.37261
86,0.29116
87,0.23285
88,0.2126
89,0.15719
90,0.1382
91,0.12324
92,0.07199
93,0.064748
94,0.071352
95,0.025029
96,-0.038731
97,-0.10319
98,-0.1182
99,-0.2019
100,-0.30582
101,-0.37847
102,-0.47267
103,-0.5684899999999999
104,-0.66525
105,-0.69491
106,-0.7932100000000001
107,-0.89051
108,-0.98132
109,-1.0602
110,-1.1388
111,-1.2066
112,-1.2508
113,-1.2589
114,-1.2512
115,-1.2419
116,-1.2592
117,-1.2243
118,-1.1543
119,-1.1281
120,-1.1046
121,-1.0436
122,-0.99532
123,-0.94273
124,-0.90524
125,-0.94742
126,-0.92561
127,-0.92395
128,-0.9599
129,-0.98789
130,-1.0175
131,-1.0103
132,-1.0834
133,-1.078
134,-1.1288
135,-1.1869
136,-1.2267
137,-1.1895
138,-1.1988
139,-1.1907
140,-1.1475
141,-1.1057
142,-1.0608
143,-0.97297
144,-0.87787
145,-0.78149
146,-0.68414
147,-0.6349199999999999
148,-0.51775
149,-0.44459
150,-0.34598
151,-0.26655
152,-0.14915
153,-0.042658
154,0.040969
155,0.056615
156,0.082871
157,0.16329000000000002
158,0.19183
159,0.17249
160,0.14862999999999998
161,0.18584
162,0.2181
163,0.21554
164,0.23541
165,0.274
166,0.39404
167,0.47566
168,0.49596
169,0.57549
170,0.6271
171,0.7161
172,0.80051
173,0.86087
174,0.8972399999999999
175,0.93723
176,1.0312
177,1.0991
178,1.137
179,1.113
180,1.1409
181,1.2052
182,1.2462
183,1.2654
184,1.3039
185,1.2848
186,1.2848
187,1.2658
188,1.2658
189,1.2468
190,1.2087
191,1.2092
192,1.1905
193,1.1534
194,1.1534
195,1.0974
196,1.1166
197,1.1359
198,1.1553
199,1.0984
200,1.0996
201,1.1025
202,1.1042
203,1.1042
204,1.0691
205,1.0711
206,1.0562
207,1.0587
208,0.99891
209,0.97029
210,0.95726
211,0.89812
212,0.84595
213,0.78085
214,0.75471
215,0.70681
216,0.67133
217,0.62439
218,0.49092
219,0.4413
220,0.40477
221,0.34239
222,0.27303
223,0.13059
224,0.049196
225,-0.087451
226,-0.17958
227,-0.27678
228,-0.40118
229,-0.5008699999999999
230,-0.60598
231,-0.64909
232,-0.7531800000000001
233,-0.8547
234,-0.97097
235,-1.0556
236,-1.1442
237,-1.2264
238,-1.3203
239,-1.411
240,-1.4699
241,-1.5423
242,-1.5931
243,-1.6716
244,-1.7286
245,-1.7380000000000002
246,-1.7874
247,-1.8161
248,-1.874
249,-1.8944
250,-1.8971
