,1
0,0.031251457
1,0.3679652
2,-0.046471752
3,0.15940017
4,0.53831583
5,0.73176575
6,0.7312502
7,0.6675497
8,0.59996974
9,0.5315189
10,0.45125
11,0.36472088
12,0.27249402
13,0.18906072
14,0.12097606
15,0.07185958
16,0.041481618
17,-0.010775496
18,-0.058106255
19,-0.09080998
20,-0.10188219
21,-0.08648981
22,-0.06754207
23,-0.02325035
24,0.015486468
25,0.035593793
26,0.041185975
27,0.04357852
28,0.020555286
29,0.0034098693
30,-0.012083793
31,-0.043173425
32,-0.057360154
33,-0.08085279
34,-0.09602335
35,-0.10209524
36,-0.10131002
37,-0.10200118
38,-0.11274457
39,-0.1020565
40,-0.08814391
41,-0.08214098
42,-0.062576056
43,-0.056006372
44,-0.044770695
45,-0.030392766
46,-0.033937093
47,-0.02635339
48,-0.03150209
49,-0.021041503
50,-0.012641062
51,-0.021965377
52,-0.020012671
53,-0.0154229095
54,-0.004194245
55,-0.0053229774
56,-0.015869938
57,-0.0063927043
58,-0.0055127814
59,-0.002815311
60,-0.004148089
61,0.0008682665
62,0.0035803053
63,0.010646171
64,0.016364668
65,0.03392234
66,0.041823916
67,0.050615508
68,0.05382547
69,0.059846025
70,0.07113847
71,0.08462317
72,0.10368991
73,0.123952284
74,0.16254997
75,0.19685829
76,0.23411891
77,0.2557892
78,0.28860447
79,0.31859764
80,0.3571155
81,0.37487787
82,0.38417938
83,0.39496002
84,0.37208566
85,0.35940123
86,0.3210618
87,0.26361778
88,0.20693646
89,0.1405535
90,0.10124939
91,0.08813501
92,0.09013211
93,0.12380627
94,0.17238349
95,0.2477508
96,0.29877278
97,0.34869844
98,0.34741145
99,0.32691973
100,0.29001465
101,0.29374883
102,0.29973063
103,0.31083956
104,0.34417304
105,0.3729439
106,0.39430985
107,0.37282023
108,0.33946824
109,0.28924492
110,0.24533238
111,0.24106409
112,0.24762806
113,0.25007954
114,0.2547143
115,0.25816548
116,0.24320807
117,0.22346155
118,0.24197473
119,0.26572552
120,0.30137834
121,0.35968378
122,0.41761732
123,0.45057437
124,0.4809964
125,0.4675756
126,0.42936775
127,0.46498156
128,0.44055727
129,0.476925
130,0.4993637
131,0.5190366
132,0.4665272
133,0.4241636
134,0.3623217
135,0.27376208
136,0.20644471
137,0.16706783
138,0.10742601
139,0.033750266
140,-0.018502204
141,-0.054075792
142,-0.08411678
143,-0.100500345
144,-0.11127035
145,-0.13048999
146,-0.13827701
147,-0.13553607
148,-0.12441778
149,-0.078277275
150,-0.049608517
151,0.0115715945
152,0.020901853
153,0.04595741
154,0.029680349
155,-0.013839097
156,-0.055785857
157,-0.07648513
158,-0.10717787
159,-0.1426669
160,-0.13131599
161,-0.10944652
162,-0.105564214
163,-0.10807508
164,-0.10155468
165,-0.0852804
166,-0.06862056
167,-0.067370296
168,-0.08549625
169,-0.0872617
170,-0.10690493
171,-0.104123466
172,-0.09503997
173,-0.09200559
174,-0.093898304
175,-0.08635382
176,-0.07371007
177,-0.06154984
178,-0.045889243
179,-0.037810493
180,-0.024401167
181,-0.006737966
182,-0.0041003427
183,0.016228087
184,0.025976114
185,0.02629666
186,0.033817347
187,0.033318248
188,0.040369276
189,0.04593275
190,0.032659568
191,0.034585316
192,0.035193294
193,0.044354524
194,0.035804138
195,0.01898662
196,0.02087655
197,0.026224991
198,0.027818253
199,0.010284092
200,0.01714843
201,0.019131262
202,0.04089433
203,0.037809763
204,0.041668285
205,0.05479948
206,0.06904785
207,0.08652819
208,0.092490226
209,0.12873755
210,0.149415
211,0.185286
212,0.2150533
213,0.22665145
214,0.2598736
215,0.28758284
216,0.32552442
217,0.36662555
218,0.4110066
219,0.47130635
220,0.4855475
221,0.51529527
222,0.4971077
223,0.48477978
224,0.47793755
225,0.45109275
226,0.40718088
227,0.3586437
228,0.3347014
229,0.3394758
230,0.3647095
231,0.39834183
232,0.446902
233,0.49009722
234,0.5601853
235,0.60001886
236,0.6557841
237,0.70791847
238,0.76858807
239,0.81517744
240,0.8546717
241,0.8961075
242,0.93909925
243,1.0
244,0.8871014
245,0.6106639
246,0.21492378
247,-0.062251363
248,-0.13433982
249,-0.01915853
250,0.15048464
