,0
0,-2.1788
1,-2.1751
2,-2.155
3,-2.0924
4,-2.0631
5,-1.9935
6,-1.937
7,-1.8419
8,-1.7881
9,-1.7096
10,-1.6224
11,-1.4955
12,-1.4049
13,-1.2871
14,-1.1779
15,-1.0496
16,-0.83686
17,-0.70757
18,-0.55809
19,-0.40926
20,-0.18341
21,-0.031251999999999995
22,0.11792
23,0.22564
24,0.39532
25,0.5159
26,0.5685
27,0.59375
28,0.64966
29,0.69202
30,0.78887
31,0.86095
32,0.89026
33,0.93596
34,0.99178
35,1.0523
36,1.1373
37,1.1325
38,1.169
39,1.1882
40,1.2056
41,1.2056
42,1.1864
43,1.1671
44,1.204
45,1.1847
46,1.2024
47,1.183
48,1.2009
49,1.1814
50,1.1798
51,1.1602
52,1.119
53,1.0992
54,1.0395
55,0.91788
56,0.89356
57,0.85134
58,0.89356
59,0.93586
60,0.99686
61,1.0406
62,1.1025
63,1.183
64,1.2424
65,1.2615
66,1.2209
67,1.2209
68,1.24
69,1.2376
70,1.216
71,1.1726
72,1.1074
73,1.0814
74,0.98937
75,0.8942
76,0.77576
77,0.73263
78,0.65972
79,0.60911
80,0.47904
81,0.38083
82,0.28386
83,0.21754
84,0.12986
85,-0.006121199999999999
86,-0.078399
87,-0.1506
88,-0.16695
89,-0.11628
90,-0.082362
91,-0.07644
92,-0.093567
93,-0.1328
94,-0.38467
95,-0.5140100000000001
96,-0.6240100000000001
97,-0.72692
98,-0.8535200000000001
99,-0.96481
100,-1.0443
101,-1.0957
102,-1.1245
103,-1.1702
104,-1.2345
105,-1.2542
106,-1.2717
107,-1.2667
108,-1.2431
109,-1.1978
110,-1.1051
111,-1.0184
112,-0.93063
113,-0.8882
114,-0.7954100000000001
115,-0.70924
116,-0.61598
117,-0.5764
118,-0.5056
119,-0.4677
120,-0.40597
121,-0.32615
122,-0.28814
123,-0.24504
124,-0.19973
125,-0.22071
126,-0.23473
127,-0.21843
128,-0.15762
129,-0.11909000000000003
130,-0.05782
131,-0.011572
132,-0.0083059
133,-0.018612
134,-0.058666
135,-0.05611
136,-0.063763
137,-0.14093
138,-0.15754
139,-0.19473
140,-0.18165
141,-0.23482
142,-0.25669000000000003
143,-0.29687
144,-0.35564
145,-0.45896
146,-0.50735
147,-0.57531
148,-0.64267
149,-0.6682600000000001
150,-0.7567
151,-0.80086
152,-0.8420000000000001
153,-0.8636
154,-0.81379
155,-0.78535
156,-0.7599600000000001
157,-0.72877
158,-0.66762
159,-0.65888
160,-0.65041
161,-0.66747
162,-0.66577
163,-0.68421
164,-0.65467
165,-0.59534
166,-0.55402
167,-0.46068
168,-0.38364
169,-0.31846
170,-0.25447
171,-0.15609
172,-0.090465
173,0.026791
174,0.07219
175,0.17438
176,0.25732
177,0.35923
178,0.40106
179,0.50063
180,0.6076
181,0.6433300000000001
182,0.7310399999999999
183,0.799
184,0.91035
185,0.93565
186,1.0003
187,1.0444
188,1.1054
189,1.1665
190,1.1471
191,1.1675
192,1.1493
193,1.1696
194,1.1506
195,1.1911
196,1.1735
197,1.2126
198,1.2335
199,1.2357
200,1.237
201,1.2188
202,1.2202
203,1.2024
204,1.2202
205,1.2024
206,1.2217
207,1.204
208,1.1864
209,1.1497
210,1.169
211,1.1325
212,1.1325
213,1.079
214,1.074
215,0.95534
216,0.95425
217,0.93647
218,0.8590200000000001
219,0.79045
220,0.7014
221,0.6644100000000001
222,0.60246
223,0.49788
224,0.43877
225,0.31452
226,0.2397
227,0.13682
228,0.019184
229,-0.10798
230,-0.23532
231,-0.3757
232,-0.55772
233,-0.6884399999999999
234,-0.8186399999999999
235,-0.94314
236,-1.1234
237,-1.2725
238,-1.3807
239,-1.4785
240,-1.6018
241,-1.742
242,-1.7868
243,-1.8439
244,-1.8942
245,-1.9845
246,-2.0392
247,-2.0704
248,-2.097
249,-2.1402
250,-2.1763
